,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit,year,month_name,month,day_of_week,hour,is_rush_hour,is_school_day
6889,2012-04-05 09:00:00,Summer,0.0,1.0,Clear,16.4,37.0,,61,290,351,2296.0287671232877,2012,April,4,Thursday,9,1,1
6890,2012-04-05 10:00:00,Summer,0.0,1.0,Clear,,35.0,19.0012,88,158,246,2192.828767123288,2012,April,4,Thursday,10,0,1
6891,2012-04-05 11:00:00,Summer,0.0,1.0,Mist,17.22,38.0,15.0013,109,159,268,2558.328767123288,2012,April,4,Thursday,11,0,1
6892,2012-04-05 12:00:00,Summer,0.0,1.0,Clear,18.04,,0.0,66,210,276,2038.0287671232877,2012,April,4,Thursday,12,0,1
6893,2012-04-05 13:00:00,Summer,0.0,1.0,Clear,18.86,,0.0,89,202,291,2399.228767123288,2012,April,4,Thursday,13,0,1
6894,2012-04-05 14:00:00,Summer,0.0,1.0,Clear,18.86,33.0,,143,144,287,3078.628767123288,2012,April,4,Thursday,14,0,1
6895,2012-04-05 15:00:00,Summer,0.0,1.0,,20.5,31.0,7.0015,98,171,269,2420.728767123288,2012,April,4,Thursday,15,1,1
6896,2012-04-05 16:00:00,Summer,0.0,1.0,Clear,,31.0,12.998,84,318,402,2812.0287671232877,2012,April,4,Thursday,16,1,1
6897,2012-04-05 17:00:00,,0.0,1.0,,20.5,31.0,11.0014,145,677,822,5404.928767123288,2012,April,4,Thursday,17,1,1
6898,2012-04-05 18:00:00,Summer,0.0,,,20.5,,,80,618,698,4033.228767123288,2012,April,4,Thursday,18,0,1
6899,2012-04-05 19:00:00,Summer,0.0,1.0,Clear,,31.0,,64,423,487,2919.5287671232877,2012,April,4,Thursday,19,0,1
6900,2012-04-05 20:00:00,Summer,0.0,1.0,,18.04,,12.998,33,279,312,1767.1287671232876,2012,April,4,Thursday,20,0,1
6901,2012-04-05 21:00:00,Summer,0.0,1.0,,,47.0,,25,209,234,1328.5287671232877,2012,April,4,Thursday,21,0,1
6902,2012-04-05 22:00:00,Summer,0.0,1.0,Clear,16.4,,12.998,20,129,149,898.5287671232877,2012,April,4,Thursday,22,0,1
6903,2012-04-05 23:00:00,Summer,,1.0,,16.4,50.0,8.9981,12,124,136,739.4287671232877,2012,April,4,Thursday,23,0,1
6904,2012-04-06 00:00:00,Summer,0.0,1.0,Clear,,,0.0,12,49,61,416.9287671232877,2012,April,4,Friday,0,0,1
6905,2012-04-06 01:00:00,Summer,,1.0,Clear,14.76,62.0,8.9981,10,28,38,292.22876712328764,2012,April,4,Friday,1,0,1
6906,2012-04-06 02:00:00,Summer,0.0,1.0,Clear,14.76,50.0,26.0027,6,5,11,124.52876712328768,2012,April,4,Friday,2,0,1
6907,2012-04-06 03:00:00,Summer,0.0,1.0,Clear,13.94,53.0,,3,5,8,72.92876712328767,2012,April,4,Friday,3,0,1
6908,2012-04-06 04:00:00,Summer,,,,13.94,,,2,3,5,47.128767123287666,2012,April,4,Friday,4,0,1
6909,2012-04-06 05:00:00,,0.0,1.0,,13.12,,,0,23,23,98.72876712328768,2012,April,4,Friday,5,0,1
6910,2012-04-06 06:00:00,Summer,0.0,1.0,Clear,12.3,49.0,26.0027,0,80,80,343.82876712328766,2012,April,4,Friday,6,0,1
6911,2012-04-06 07:00:00,,0.0,1.0,Clear,12.3,,19.0012,15,231,246,1251.1287671232876,2012,April,4,Friday,7,1,1
6912,2012-04-06 08:00:00,Summer,0.0,,Clear,12.3,49.0,,19,489,508,2429.328767123288,2012,April,4,Friday,8,1,1
6913,2012-04-06 09:00:00,Summer,,1.0,Clear,13.94,42.0,22.0028,58,318,376,2364.828767123288,2012,April,4,Friday,9,1,1
6914,2012-04-06 10:00:00,Summer,0.0,1.0,Clear,,,22.0028,81,157,238,2068.128767123288,2012,April,4,Friday,10,0,1
6915,2012-04-06 11:00:00,Summer,0.0,,,16.4,37.0,19.9995,112,179,291,2695.928767123288,2012,April,4,Friday,11,0,1
6916,2012-04-06 12:00:00,Summer,,1.0,Clear,,35.0,19.9995,113,224,337,2906.628767123288,2012,April,4,Friday,12,0,1
6917,2012-04-06 13:00:00,Summer,0.0,1.0,Clear,18.04,33.0,,173,238,411,3998.828767123288,2012,April,4,Friday,13,0,1
6918,2012-04-06 14:00:00,Summer,0.0,1.0,Clear,19.68,,,240,250,490,5202.828767123287,2012,April,4,Friday,14,0,1
6919,2012-04-06 15:00:00,Summer,0.0,1.0,Clear,20.5,27.0,19.0012,218,319,537,5121.128767123288,2012,April,4,Friday,15,1,1
6920,2012-04-06 16:00:00,Summer,0.0,1.0,Clear,20.5,,27.9993,184,352,536,4678.228767123287,2012,April,4,Friday,16,1,1
6921,2012-04-06 17:00:00,Summer,0.0,1.0,Clear,21.32,23.0,,172,483,655,5035.128767123288,2012,April,4,Friday,17,1,1
6922,2012-04-06 18:00:00,Summer,0.0,1.0,Clear,20.5,22.0,,104,380,484,3422.628767123288,2012,April,4,Friday,18,0,1
6923,2012-04-06 19:00:00,Summer,0.0,1.0,Clear,19.68,23.0,19.9995,115,297,412,3254.928767123288,2012,April,4,Friday,19,0,1
6924,2012-04-06 20:00:00,Summer,0.0,,Clear,18.86,,19.0012,61,191,252,1870.3287671232877,2012,April,4,Friday,20,0,1
6925,2012-04-06 21:00:00,Summer,0.0,1.0,Clear,18.04,26.0,,54,136,190,1513.4287671232876,2012,April,4,Friday,21,0,1
6926,2012-04-06 22:00:00,Summer,0.0,,Clear,,,15.0013,34,124,158,1117.8287671232877,2012,April,4,Friday,22,0,1
6927,2012-04-06 23:00:00,Summer,0.0,1.0,,,30.0,19.0012,21,92,113,756.6287671232876,2012,April,4,Friday,23,0,1
6928,2012-04-07 00:00:00,Summer,0.0,0.0,Clear,17.22,,,9,85,94,520.1287671232876,2012,April,4,Saturday,0,0,1
6929,2012-04-07 01:00:00,Summer,0.0,0.0,Clear,16.4,28.0,16.9979,9,60,69,412.6287671232877,2012,April,4,Saturday,1,0,1
6930,2012-04-07 02:00:00,Summer,0.0,0.0,Clear,14.76,29.0,23.9994,11,25,36,296.52876712328765,2012,April,4,Saturday,2,0,1
6931,2012-04-07 03:00:00,Summer,0.0,0.0,Clear,14.76,32.0,,7,21,28,210.52876712328765,2012,April,4,Saturday,3,0,1
6932,2012-04-07 04:00:00,Summer,0.0,0.0,Clear,13.12,,11.0014,3,4,7,68.62876712328767,2012,April,4,Saturday,4,0,1
6933,2012-04-07 05:00:00,Summer,0.0,0.0,Clear,,33.0,11.0014,0,2,2,8.42876712328767,2012,April,4,Saturday,5,0,1
6934,2012-04-07 06:00:00,Summer,,0.0,Clear,13.12,,12.998,1,18,19,94.42876712328767,2012,April,4,Saturday,6,0,1
6935,2012-04-07 07:00:00,Summer,0.0,0.0,Clear,,,19.0012,14,40,54,412.6287671232877,2012,April,4,Saturday,7,1,1
6936,2012-04-07 08:00:00,Summer,0.0,0.0,Clear,,,16.9979,29,94,123,902.8287671232877,2012,April,4,Saturday,8,1,1
6937,2012-04-07 09:00:00,Summer,0.0,0.0,Clear,,,16.9979,103,173,276,2515.328767123288,2012,April,4,Saturday,9,1,1
6938,2012-04-07 10:00:00,Summer,0.0,0.0,,17.22,28.0,16.9979,187,176,363,3973.0287671232877,2012,April,4,Saturday,10,0,1
6939,2012-04-07 11:00:00,Summer,0.0,0.0,Clear,,,,251,244,495,5366.228767123287,2012,April,4,Saturday,11,0,1
6940,2012-04-07 12:00:00,Summer,0.0,,Clear,18.86,23.0,,320,270,590,6664.828767123287,2012,April,4,Saturday,12,0,1
6941,2012-04-07 13:00:00,Summer,0.0,0.0,,20.5,,12.998,355,288,643,7344.228767123287,2012,April,4,Saturday,13,0,1
6942,2012-04-07 14:00:00,Summer,,,Clear,20.5,22.0,19.9995,326,252,578,6690.628767123288,2012,April,4,Saturday,14,0,1
6943,2012-04-07 15:00:00,Summer,,0.0,Clear,21.32,,,321,305,626,6832.528767123287,2012,April,4,Saturday,15,1,1
6944,2012-04-07 16:00:00,Summer,,0.0,Clear,22.14,19.0,,354,261,615,7210.928767123288,2012,April,4,Saturday,16,1,1
6945,2012-04-07 17:00:00,Summer,0.0,0.0,Clear,22.14,,,299,268,567,6295.028767123287,2012,April,4,Saturday,17,1,1
6946,2012-04-07 18:00:00,Summer,0.0,0.0,,22.14,18.0,,227,290,517,5151.228767123287,2012,April,4,Saturday,18,0,1
6947,2012-04-07 19:00:00,Summer,,0.0,Clear,,16.0,,170,243,413,3968.728767123288,2012,April,4,Saturday,19,0,1
6948,2012-04-07 20:00:00,Summer,0.0,0.0,,20.5,20.0,15.0013,73,135,208,1835.9287671232876,2012,April,4,Saturday,20,0,1
6949,2012-04-07 21:00:00,Summer,0.0,0.0,Clear,20.5,20.0,12.998,75,159,234,1973.5287671232877,2012,April,4,Saturday,21,0,1
6950,2012-04-07 22:00:00,Summer,0.0,,Clear,19.68,,,76,106,182,1762.8287671232877,2012,April,4,Saturday,22,0,1
6951,2012-04-07 23:00:00,Summer,0.0,0.0,,18.86,23.0,,32,86,118,920.0287671232877,2012,April,4,Saturday,23,0,1
6952,2012-04-08 00:00:00,Summer,0.0,0.0,,18.04,,15.0013,21,64,85,636.2287671232876,2012,April,4,Sunday,0,0,1
6953,2012-04-08 01:00:00,Summer,0.0,0.0,Clear,18.04,,,14,50,64,455.6287671232877,2012,April,4,Sunday,1,0,1
6954,2012-04-08 02:00:00,Summer,0.0,0.0,Clear,18.04,24.0,,7,25,32,227.72876712328767,2012,April,4,Sunday,2,0,1
6955,2012-04-08 03:00:00,Summer,0.0,0.0,Clear,,26.0,8.9981,8,18,26,214.82876712328766,2012,April,4,Sunday,3,0,1
6956,2012-04-08 04:00:00,Summer,0.0,0.0,Clear,16.4,,,0,7,7,29.928767123287674,2012,April,4,Sunday,4,0,1
6957,2012-04-08 05:00:00,Summer,0.0,0.0,Clear,,46.0,,4,8,12,103.02876712328768,2012,April,4,Sunday,5,0,1
6958,2012-04-08 06:00:00,Summer,0.0,0.0,,14.76,37.0,0.0,7,21,28,210.52876712328765,2012,April,4,Sunday,6,0,1
6959,2012-04-08 07:00:00,Summer,0.0,0.0,Clear,,27.0,11.0014,12,25,37,313.72876712328764,2012,April,4,Sunday,7,1,1
6960,2012-04-08 08:00:00,Summer,0.0,0.0,Clear,16.4,30.0,,19,65,84,606.1287671232876,2012,April,4,Sunday,8,1,1
6961,2012-04-08 09:00:00,Summer,,0.0,Clear,18.04,26.0,,71,108,179,1685.4287671232876,2012,April,4,Sunday,9,1,1
6962,2012-04-08 10:00:00,Summer,0.0,0.0,Clear,20.5,25.0,15.0013,113,186,299,2743.228767123288,2012,April,4,Sunday,10,0,1
6963,2012-04-08 11:00:00,Summer,0.0,0.0,Clear,20.5,25.0,,195,209,404,4252.528767123287,2012,April,4,Sunday,11,0,1
6964,2012-04-08 12:00:00,Summer,0.0,,Clear,,24.0,16.9979,198,259,457,4519.128767123288,2012,April,4,Sunday,12,0,1
6965,2012-04-08 13:00:00,Summer,0.0,,Clear,23.78,23.0,11.0014,229,254,483,5030.828767123287,2012,April,4,Sunday,13,0,1
6966,2012-04-08 14:00:00,Summer,0.0,0.0,,24.6,,,254,249,503,5439.328767123287,2012,April,4,Sunday,14,0,1
6967,2012-04-08 15:00:00,Summer,,0.0,Clear,25.42,17.0,23.9994,260,226,486,5443.628767123288,2012,April,4,Sunday,15,1,1
6968,2012-04-08 16:00:00,Summer,0.0,0.0,,26.24,19.0,22.0028,232,244,476,5039.428767123288,2012,April,4,Sunday,16,1,1
6969,2012-04-08 17:00:00,Summer,0.0,0.0,Clear,25.42,,,185,226,411,4153.628767123288,2012,April,4,Sunday,17,1,1
6970,2012-04-08 18:00:00,Summer,0.0,0.0,Clear,25.42,,22.0028,151,159,310,3280.728767123288,2012,April,4,Sunday,18,0,1
6971,2012-04-08 19:00:00,Summer,0.0,0.0,Clear,24.6,23.0,26.0027,89,187,276,2334.728767123288,2012,April,4,Sunday,19,0,1
6972,2012-04-08 20:00:00,Summer,0.0,0.0,Clear,22.96,,27.9993,65,146,211,1745.6287671232876,2012,April,4,Sunday,20,0,1
6973,2012-04-08 21:00:00,Summer,0.0,0.0,Clear,,34.0,15.0013,53,77,130,1242.5287671232877,2012,April,4,Sunday,21,0,1
6974,2012-04-08 22:00:00,Summer,0.0,0.0,Clear,20.5,36.0,15.0013,33,85,118,932.9287671232877,2012,April,4,Sunday,22,0,1
6975,2012-04-08 23:00:00,Summer,0.0,0.0,Clear,20.5,,,10,41,51,348.1287671232877,2012,April,4,Sunday,23,0,1
6976,2012-04-09 00:00:00,Summer,0.0,1.0,Clear,19.68,39.0,,8,29,37,262.1287671232877,2012,April,4,Monday,0,0,1
6977,2012-04-09 01:00:00,Summer,0.0,,,18.86,41.0,8.9981,4,12,16,120.22876712328768,2012,April,4,Monday,1,0,1
6978,2012-04-09 02:00:00,Summer,0.0,1.0,Clear,18.86,,12.998,2,4,6,51.42876712328767,2012,April,4,Monday,2,0,1
6979,2012-04-09 03:00:00,Summer,0.0,1.0,Clear,18.04,,11.0014,0,3,3,12.728767123287671,2012,April,4,Monday,3,0,1
6980,2012-04-09 04:00:00,Summer,0.0,1.0,Clear,18.04,24.0,12.998,2,3,5,47.128767123287666,2012,April,4,Monday,4,0,1
6981,2012-04-09 05:00:00,Summer,0.0,1.0,,18.04,24.0,,2,30,32,163.22876712328767,2012,April,4,Monday,5,0,1
6982,2012-04-09 06:00:00,Summer,0.0,1.0,Clear,17.22,26.0,15.0013,3,108,111,515.8287671232877,2012,April,4,Monday,6,0,1
6983,2012-04-09 07:00:00,Summer,0.0,1.0,,17.22,28.0,12.998,11,320,331,1565.0287671232877,2012,April,4,Monday,7,1,1
6984,2012-04-09 08:00:00,Summer,,,,18.04,30.0,12.998,22,595,617,2936.728767123288,2012,April,4,Monday,8,1,1
6985,2012-04-09 09:00:00,Summer,0.0,1.0,Clear,,,23.9994,50,236,286,1874.6287671232876,2012,April,4,Monday,9,1,1
6986,2012-04-09 10:00:00,Summer,0.0,1.0,,20.5,,32.9975,65,113,178,1603.7287671232878,2012,April,4,Monday,10,0,1
6987,2012-04-09 11:00:00,Summer,0.0,1.0,Clear,21.32,,27.9993,96,127,223,2197.128767123288,2012,April,4,Monday,11,0,1
6988,2012-04-09 12:00:00,Summer,0.0,1.0,Clear,22.14,28.0,47.9988,94,186,280,2416.428767123288,2012,April,4,Monday,12,0,1
6989,2012-04-09 13:00:00,Summer,0.0,1.0,,22.14,,,108,173,281,2601.328767123288,2012,April,4,Monday,13,0,1
6990,2012-04-09 14:00:00,Summer,0.0,1.0,Clear,22.96,28.0,36.9974,66,152,218,1788.6287671232876,2012,April,4,Monday,14,0,1
6991,2012-04-09 15:00:00,Summer,0.0,1.0,Clear,23.78,28.0,36.9974,82,173,255,2154.128767123288,2012,April,4,Monday,15,1,1
6992,2012-04-09 16:00:00,Summer,0.0,1.0,Clear,22.96,30.0,,81,310,391,2726.0287671232877,2012,April,4,Monday,16,1,1
6993,2012-04-09 17:00:00,Summer,0.0,1.0,,,32.0,27.9993,67,565,632,3581.728767123288,2012,April,4,Monday,17,1,1
6994,2012-04-09 18:00:00,Summer,0.0,1.0,Clear,22.14,34.0,19.9995,60,586,646,3551.628767123288,2012,April,4,Monday,18,0,1
6995,2012-04-09 19:00:00,Summer,0.0,1.0,Clear,21.32,34.0,23.9994,35,386,421,2261.628767123288,2012,April,4,Monday,19,0,1
6996,2012-04-09 20:00:00,Summer,0.0,1.0,Clear,20.5,,30.0026,21,255,276,1457.5287671232877,2012,April,4,Monday,20,0,1
6997,2012-04-09 21:00:00,Summer,,1.0,,19.68,41.0,,14,151,165,889.9287671232877,2012,April,4,Monday,21,0,1
6998,2012-04-09 22:00:00,Summer,0.0,1.0,Mist,18.86,41.0,32.9975,6,102,108,541.6287671232876,2012,April,4,Monday,22,0,1
6999,2012-04-09 23:00:00,Summer,0.0,1.0,,18.04,44.0,19.9995,6,61,67,365.32876712328766,2012,April,4,Monday,23,0,1
7000,2012-04-10 00:00:00,Summer,0.0,1.0,Mist,18.04,,,3,23,26,150.32876712328766,2012,April,4,Tuesday,0,0,1
7001,2012-04-10 01:00:00,Summer,0.0,1.0,Clear,17.22,50.0,15.0013,0,9,9,38.52876712328767,2012,April,4,Tuesday,1,0,1
7002,2012-04-10 02:00:00,Summer,0.0,1.0,,14.76,71.0,,0,2,2,8.42876712328767,2012,April,4,Tuesday,2,0,1
7003,2012-04-10 03:00:00,Summer,0.0,1.0,Clear,14.76,71.0,8.9981,0,2,2,8.42876712328767,2012,April,4,Tuesday,3,0,1
7004,2012-04-10 04:00:00,Summer,0.0,1.0,Clear,13.94,71.0,,0,2,2,8.42876712328767,2012,April,4,Tuesday,4,0,1
7005,2012-04-10 05:00:00,Summer,0.0,1.0,Clear,,,8.9981,0,24,24,103.02876712328768,2012,April,4,Tuesday,5,0,1
7006,2012-04-10 06:00:00,Summer,0.0,1.0,,,,7.0015,3,100,103,481.4287671232877,2012,April,4,Tuesday,6,0,1
7007,2012-04-10 07:00:00,,0.0,1.0,,13.94,71.0,7.0015,16,368,384,1857.4287671232876,2012,April,4,Tuesday,7,1,1
7008,2012-04-10 08:00:00,Summer,0.0,1.0,Clear,15.58,62.0,8.9981,22,670,692,3259.228767123288,2012,April,4,Tuesday,8,1,1
7009,2012-04-10 09:00:00,Summer,,1.0,Clear,17.22,67.0,12.998,16,303,319,1577.9287671232876,2012,April,4,Tuesday,9,1,1
7010,2012-04-10 10:00:00,Summer,0.0,1.0,Clear,18.86,,11.0014,49,132,181,1410.2287671232878,2012,April,4,Tuesday,10,0,1
7011,2012-04-10 11:00:00,Summer,0.0,,,,,0.0,78,161,239,2033.7287671232878,2012,April,4,Tuesday,11,0,1
7012,2012-04-10 12:00:00,Summer,0.0,1.0,Clear,22.14,,19.0012,75,184,259,2081.0287671232877,2012,April,4,Tuesday,12,0,1
7013,2012-04-10 13:00:00,Summer,0.0,,Clear,21.32,23.0,11.0014,81,202,283,2261.628767123288,2012,April,4,Tuesday,13,0,1
7014,2012-04-10 14:00:00,Summer,0.0,1.0,,22.14,,12.998,75,149,224,1930.5287671232877,2012,April,4,Tuesday,14,0,1
7015,2012-04-10 15:00:00,Summer,0.0,1.0,Clear,22.96,,,46,157,203,1466.1287671232876,2012,April,4,Tuesday,15,1,1
7016,2012-04-10 16:00:00,Summer,0.0,1.0,,23.78,21.0,,66,296,362,2407.828767123288,2012,April,4,Tuesday,16,1,1
7017,2012-04-10 17:00:00,Summer,0.0,1.0,Clear,22.96,21.0,35.0008,88,656,744,4334.228767123287,2012,April,4,Tuesday,17,1,1
7018,2012-04-10 18:00:00,Summer,0.0,1.0,Clear,,22.0,27.9993,78,626,704,4033.228767123288,2012,April,4,Tuesday,18,0,1
7019,2012-04-10 19:00:00,Summer,0.0,1.0,Clear,,20.0,23.9994,51,428,479,2717.428767123288,2012,April,4,Tuesday,19,0,1
7020,2012-04-10 20:00:00,Summer,0.0,1.0,Clear,18.86,28.0,,34,248,282,1651.0287671232877,2012,April,4,Tuesday,20,0,1
7021,2012-04-10 21:00:00,Summer,0.0,1.0,Clear,18.04,,30.0026,15,191,206,1079.1287671232876,2012,April,4,Tuesday,21,0,1
7022,2012-04-10 22:00:00,Summer,0.0,1.0,Clear,16.4,37.0,32.9975,9,118,127,662.0287671232877,2012,April,4,Tuesday,22,0,1
7023,2012-04-10 23:00:00,Summer,0.0,1.0,Clear,,40.0,,14,48,62,447.02876712328765,2012,April,4,Tuesday,23,0,1
7024,2012-04-11 00:00:00,Summer,0.0,1.0,Clear,,36.0,27.9993,8,22,30,232.02876712328765,2012,April,4,Wednesday,0,0,1
7025,2012-04-11 01:00:00,Summer,0.0,1.0,Clear,13.94,,19.0012,3,9,12,90.12876712328767,2012,April,4,Wednesday,1,0,1
7026,2012-04-11 02:00:00,Summer,0.0,1.0,,13.12,45.0,,0,2,2,8.42876712328767,2012,April,4,Wednesday,2,0,1
7027,2012-04-11 03:00:00,Summer,0.0,1.0,Clear,12.3,49.0,15.0013,0,2,2,8.42876712328767,2012,April,4,Wednesday,3,0,1
7028,2012-04-11 05:00:00,Summer,0.0,1.0,Clear,11.48,56.0,12.998,1,26,27,128.82876712328766,2012,April,4,Wednesday,5,0,1
7029,2012-04-11 06:00:00,Summer,0.0,,,11.48,56.0,7.0015,3,103,106,494.32876712328766,2012,April,4,Wednesday,6,0,1
7030,2012-04-11 07:00:00,Summer,0.0,1.0,Clear,11.48,52.0,8.9981,18,303,321,1612.3287671232877,2012,April,4,Wednesday,7,1,1
7031,2012-04-11 08:00:00,Summer,0.0,1.0,,12.3,49.0,15.0013,14,581,595,2738.928767123288,2012,April,4,Wednesday,8,1,1
7032,2012-04-11 09:00:00,Summer,0.0,,Mist,13.12,49.0,19.9995,20,282,302,1556.4287671232876,2012,April,4,Wednesday,9,1,1
7033,2012-04-11 10:00:00,Summer,0.0,1.0,,13.94,49.0,22.0028,26,127,153,993.1287671232876,2012,April,4,Wednesday,10,0,1
7034,2012-04-11 11:00:00,Summer,0.0,1.0,Mist,15.58,,22.0028,38,142,180,1264.0287671232877,2012,April,4,Wednesday,11,0,1
7035,2012-04-11 12:00:00,Summer,0.0,1.0,,14.76,46.0,26.0027,35,147,182,1233.9287671232876,2012,April,4,Wednesday,12,0,1
7036,2012-04-11 13:00:00,Summer,0.0,1.0,Mist,16.4,40.0,23.9994,16,147,163,907.1287671232876,2012,April,4,Wednesday,13,0,1
7037,2012-04-11 14:00:00,Summer,0.0,,Clear,14.76,,12.998,34,101,135,1018.9287671232877,2012,April,4,Wednesday,14,0,1
7038,2012-04-11 15:00:00,Summer,0.0,1.0,,15.58,,,50,152,202,1513.4287671232876,2012,April,4,Wednesday,15,1,1
7039,2012-04-11 16:00:00,Summer,,1.0,Clear,18.04,33.0,,51,256,307,1977.8287671232877,2012,April,4,Wednesday,16,1,1
7040,2012-04-11 17:00:00,Summer,0.0,,,17.22,35.0,26.0027,52,527,579,3160.328767123288,2012,April,4,Wednesday,17,1,1
7041,2012-04-11 18:00:00,Summer,0.0,1.0,Rainy,16.4,,,39,546,585,3018.428767123288,2012,April,4,Wednesday,18,0,1
7042,2012-04-11 19:00:00,Summer,0.0,1.0,,16.4,40.0,23.9994,28,356,384,2012.2287671232878,2012,April,4,Wednesday,19,0,1
7043,2012-04-11 20:00:00,Summer,0.0,1.0,Clear,14.76,,,22,213,235,1294.1287671232876,2012,April,4,Wednesday,20,0,1
7044,2012-04-11 21:00:00,Summer,0.0,,Clear,13.94,57.0,,11,154,165,851.2287671232876,2012,April,4,Wednesday,21,0,1
7045,2012-04-11 22:00:00,Summer,0.0,,,13.94,,22.0028,4,130,134,627.6287671232876,2012,April,4,Wednesday,22,0,1
7046,2012-04-11 23:00:00,Summer,0.0,1.0,Clear,,57.0,,9,52,61,378.22876712328764,2012,April,4,Wednesday,23,0,1
7047,2012-04-12 00:00:00,Summer,0.0,1.0,Clear,13.12,66.0,,1,22,23,111.62876712328767,2012,April,4,Thursday,0,0,1
7048,2012-04-12 01:00:00,Summer,0.0,1.0,Clear,13.12,,15.0013,2,7,9,64.32876712328768,2012,April,4,Thursday,1,0,1
7049,2012-04-12 02:00:00,Summer,0.0,,Clear,13.12,61.0,,0,4,4,17.028767123287672,2012,April,4,Thursday,2,0,1
7050,2012-04-12 03:00:00,Summer,0.0,1.0,Clear,13.12,,16.9979,2,3,5,47.128767123287666,2012,April,4,Thursday,3,0,1
7051,2012-04-12 04:00:00,Summer,0.0,1.0,Clear,,61.0,15.0013,0,1,1,4.1287671232876715,2012,April,4,Thursday,4,0,1
7052,2012-04-12 05:00:00,Summer,0.0,1.0,,,,,0,21,21,90.12876712328767,2012,April,4,Thursday,5,0,1
7053,2012-04-12 06:00:00,Summer,0.0,1.0,,12.3,65.0,,2,94,96,438.4287671232877,2012,April,4,Thursday,6,0,1
7054,2012-04-12 07:00:00,Summer,0.0,1.0,Clear,12.3,65.0,22.0028,12,294,306,1470.4287671232876,2012,April,4,Thursday,7,1,1
7055,2012-04-12 08:00:00,Summer,0.0,1.0,,13.12,66.0,22.0028,20,604,624,2941.0287671232877,2012,April,4,Thursday,8,1,1
7056,2012-04-12 09:00:00,Summer,0.0,1.0,Clear,14.76,57.0,,16,271,287,1440.3287671232877,2012,April,4,Thursday,9,1,1
7057,2012-04-12 10:00:00,Summer,0.0,1.0,Clear,16.4,50.0,,38,103,141,1096.3287671232877,2012,April,4,Thursday,10,0,1
7058,2012-04-12 11:00:00,Summer,,1.0,,17.22,47.0,,50,174,224,1608.0287671232877,2012,April,4,Thursday,11,0,1
7059,2012-04-12 12:00:00,Summer,0.0,1.0,,18.86,41.0,,60,199,259,1887.5287671232877,2012,April,4,Thursday,12,0,1
7060,2012-04-12 13:00:00,Summer,0.0,1.0,Clear,19.68,36.0,30.0026,55,148,203,1582.2287671232878,2012,April,4,Thursday,13,0,1
7061,2012-04-12 14:00:00,Summer,0.0,1.0,,20.5,31.0,22.0028,74,150,224,1917.6287671232876,2012,April,4,Thursday,14,0,1
7062,2012-04-12 15:00:00,Summer,0.0,1.0,Clear,19.68,31.0,,42,169,211,1448.9287671232876,2012,April,4,Thursday,15,1,1
7063,2012-04-12 16:00:00,Summer,0.0,1.0,Clear,,31.0,19.0012,54,299,353,2214.328767123288,2012,April,4,Thursday,16,1,1
7064,2012-04-12 17:00:00,Summer,0.0,1.0,Clear,20.5,27.0,26.0027,60,596,656,3594.628767123288,2012,April,4,Thursday,17,1,1
7065,2012-04-12 18:00:00,Summer,0.0,1.0,Clear,20.5,27.0,26.0027,63,547,610,3435.5287671232877,2012,April,4,Thursday,18,0,1
7066,2012-04-12 19:00:00,Summer,0.0,1.0,Clear,18.86,,19.9995,50,383,433,2506.728767123288,2012,April,4,Thursday,19,0,1
7067,2012-04-12 20:00:00,Summer,0.0,1.0,Clear,18.04,33.0,,26,254,280,1539.2287671232878,2012,April,4,Thursday,20,0,1
7068,2012-04-12 21:00:00,Summer,0.0,,,17.22,35.0,,13,174,187,971.6287671232876,2012,April,4,Thursday,21,0,1
7069,2012-04-12 22:00:00,,0.0,1.0,Clear,17.22,35.0,,15,143,158,872.7287671232876,2012,April,4,Thursday,22,0,1
7070,2012-04-12 23:00:00,Summer,0.0,1.0,Clear,17.22,35.0,12.998,8,86,94,507.22876712328764,2012,April,4,Thursday,23,0,1
7071,2012-04-13 00:00:00,Summer,0.0,,Clear,16.4,,16.9979,14,41,55,416.9287671232877,2012,April,4,Friday,0,0,1
7072,2012-04-13 01:00:00,Summer,0.0,1.0,Clear,,,12.998,2,28,30,154.62876712328767,2012,April,4,Friday,1,0,1
7073,2012-04-13 02:00:00,Summer,0.0,1.0,Clear,13.94,49.0,,6,5,11,124.52876712328768,2012,April,4,Friday,2,0,1
7074,2012-04-13 03:00:00,Summer,0.0,1.0,,13.94,,11.0014,3,8,11,85.82876712328768,2012,April,4,Friday,3,0,1
7075,2012-04-13 04:00:00,Summer,0.0,1.0,Mist,13.94,53.0,8.9981,1,4,5,34.22876712328767,2012,April,4,Friday,4,0,1
7076,2012-04-13 05:00:00,,0.0,1.0,Mist,13.94,,,2,19,21,115.92876712328767,2012,April,4,Friday,5,0,1
7077,2012-04-13 06:00:00,Summer,0.0,1.0,Clear,13.12,57.0,11.0014,0,84,84,361.02876712328765,2012,April,4,Friday,6,0,1
7078,2012-04-13 07:00:00,Summer,0.0,1.0,Clear,13.94,,15.0013,13,283,296,1440.3287671232877,2012,April,4,Friday,7,1,1
7079,2012-04-13 08:00:00,Summer,0.0,1.0,Clear,15.58,,11.0014,24,539,563,2730.328767123288,2012,April,4,Friday,8,1,1
